booking_id,room,start_date,end_date,request_id,prefix_room,bookings_days,client_name,room_type,request_type,adults,childrens,total_occupancy,price_day,capacity,total_price,overcrowded
236,S5,2016-03-13,2016-03-17,119,S,4,Ronin Bednar,conference_room_small,wedding,17,17,34,80,15,320,1
237,S6,2016-03-13,2016-03-17,119,S,4,Ronin Bednar,conference_room_small,wedding,17,17,34,80,15,320,1
238,S7,2016-01-06,2016-01-13,120,S,7,Guthrie Kuhn,conference_room_small,conference,33,0,33,80,15,560,1
239,S8,2016-01-06,2016-01-13,120,S,7,Guthrie Kuhn,conference_room_small,conference,33,0,33,80,15,560,1
240,S9,2016-01-06,2016-01-13,120,S,7,Guthrie Kuhn,conference_room_small,conference,33,0,33,80,15,560,1
241,L0,2016-01-22,2016-01-27,121,L,5,Miss Marlie Corwin,conference_room_large,conference,38,0,38,150,50,750,0
242,N2,2016-01-06,2016-01-08,122,N,2,Ms. Louann Hoppe MD,normal_room,business,1,3,4,80,1,160,1
243,N3,2016-01-06,2016-01-08,122,N,2,Ms. Louann Hoppe MD,normal_room,business,1,3,4,80,1,160,1
244,N11,2016-01-06,2016-01-08,122,N,2,Ms. Louann Hoppe MD,normal_room,business,1,3,4,80,1,160,1
245,N13,2016-01-06,2016-01-08,122,N,2,Ms. Louann Hoppe MD,normal_room,business,1,3,4,80,1,160,1
246,X0,2016-03-29,2016-04-06,123,X,8,Mr. Alpheus Mosciski V,deluxe_room,business,2,0,2,150,3,1200,0
247,X0,2016-02-15,2016-02-16,124,X,1,Junior Heathcote,deluxe_room,business,1,0,1,150,3,150,0
248,S14,2016-03-10,2016-03-15,127,S,5,Mr. Mauricio Mueller,conference_room_small,conference,38,0,38,80,15,400,1
249,S15,2016-03-10,2016-03-15,127,S,5,Mr. Mauricio Mueller,conference_room_small,conference,38,0,38,80,15,400,1
250,S16,2016-03-10,2016-03-15,127,S,5,Mr. Mauricio Mueller,conference_room_small,conference,38,0,38,80,15,400,1
251,X2,2016-01-10,2016-01-13,128,X,3,Bridget Veum,deluxe_room,holiday,1,1,2,150,3,450,0
252,L2,2016-03-14,2016-03-18,129,L,4,Tatianna Swaniawski,conference_room_large,wedding,19,5,24,150,50,600,0
253,N5,2016-02-22,2016-02-28,130,N,6,Richelle Larson,normal_room,business,3,0,3,80,1,480,1
254,N6,2016-02-22,2016-02-28,130,N,6,Richelle Larson,normal_room,business,3,0,3,80,1,480,1
255,N7,2016-02-22,2016-02-28,130,N,6,Richelle Larson,normal_room,business,3,0,3,80,1,480,1
256,D1,2016-03-29,2016-04-04,131,D,6,Christi Sauer,double_room,holiday,3,4,7,100,3,600,1
257,D2,2016-03-29,2016-04-04,131,D,6,Christi Sauer,double_room,holiday,3,4,7,100,3,600,1
258,D3,2016-03-29,2016-04-04,131,D,6,Christi Sauer,double_room,holiday,3,4,7,100,3,600,1
259,N0,2016-02-07,2016-02-09,132,N,2,Dr. Hosie Schamberger Jr.,normal_room,business,3,1,4,80,1,160,1
260,N1,2016-02-07,2016-02-09,132,N,2,Dr. Hosie Schamberger Jr.,normal_room,business,3,1,4,80,1,160,1
261,N2,2016-02-07,2016-02-09,132,N,2,Dr. Hosie Schamberger Jr.,normal_room,business,3,1,4,80,1,160,1
262,N3,2016-02-07,2016-02-09,132,N,2,Dr. Hosie Schamberger Jr.,normal_room,business,3,1,4,80,1,160,1
263,X6,2016-02-04,2016-02-07,134,X,3,Tressa Orn PhD,deluxe_room,holiday,1,4,5,150,3,450,1
264,X7,2016-02-04,2016-02-07,134,X,3,Tressa Orn PhD,deluxe_room,holiday,1,4,5,150,3,450,1
265,X2,2016-02-05,2016-02-10,135,X,5,Benjman Schuppe,deluxe_room,business,1,1,2,150,3,750,0
266,X3,2016-01-12,2016-01-14,136,X,2,Pattie Price DDS,deluxe_room,business,5,2,7,150,3,300,1
267,X4,2016-01-12,2016-01-14,136,X,2,Pattie Price DDS,deluxe_room,business,5,2,7,150,3,300,1
268,X6,2016-01-12,2016-01-14,136,X,2,Pattie Price DDS,deluxe_room,business,5,2,7,150,3,300,1
269,X8,2016-01-07,2016-01-08,137,X,1,Brain Kassulke,deluxe_room,business,4,1,5,150,3,150,1
270,X42,2016-01-07,2016-01-08,137,X,1,Brain Kassulke,deluxe_room,business,4,1,5,150,3,150,1
271,D2,2016-02-22,2016-02-23,138,D,1,Tennie Weber,double_room,holiday,1,3,4,100,3,100,1
272,D26,2016-02-22,2016-02-23,138,D,1,Tennie Weber,double_room,holiday,1,3,4,100,3,100,1
273,S3,2016-02-08,2016-02-09,139,S,1,Beryl Ryan DDS,conference_room_small,party,27,26,53,80,15,80,1
274,S4,2016-02-08,2016-02-09,139,S,1,Beryl Ryan DDS,conference_room_small,party,27,26,53,80,15,80,1
275,S5,2016-02-08,2016-02-09,139,S,1,Beryl Ryan DDS,conference_room_small,party,27,26,53,80,15,80,1
276,S6,2016-02-08,2016-02-09,139,S,1,Beryl Ryan DDS,conference_room_small,party,27,26,53,80,15,80,1
277,D4,2016-03-06,2016-03-10,140,D,4,Hilbert Pfannerstill,double_room,business,4,0,4,100,3,400,1
278,D5,2016-03-06,2016-03-10,140,D,4,Hilbert Pfannerstill,double_room,business,4,0,4,100,3,400,1
279,L1,2016-02-16,2016-02-19,141,L,3,Torey Windler,conference_room_large,party,18,20,38,150,50,450,0
280,L3,2016-03-23,2016-03-30,143,L,7,Mr. Everet Altenwerth,conference_room_large,party,25,21,46,150,50,1050,0
281,D1,2016-02-18,2016-03-01,144,D,12,Dr. Ardell Trantow MD,double_room,business,2,0,2,100,3,1200,0
282,N3,2016-03-23,2016-03-27,145,N,4,Marlyn Wehner,normal_room,holiday,2,1,3,80,1,320,1
283,N4,2016-03-23,2016-03-27,145,N,4,Marlyn Wehner,normal_room,holiday,2,1,3,80,1,320,1
284,N5,2016-03-23,2016-03-27,145,N,4,Marlyn Wehner,normal_room,holiday,2,1,3,80,1,320,1
285,S5,2016-02-06,2016-02-08,146,S,2,Adan Hilll,conference_room_small,party,34,39,73,80,15,160,1
286,S6,2016-02-06,2016-02-08,146,S,2,Adan Hilll,conference_room_small,party,34,39,73,80,15,160,1
287,S41,2016-02-06,2016-02-08,146,S,2,Adan Hilll,conference_room_small,party,34,39,73,80,15,160,1
288,S42,2016-02-06,2016-02-08,146,S,2,Adan Hilll,conference_room_small,party,34,39,73,80,15,160,1
289,S52,2016-02-06,2016-02-08,146,S,2,Adan Hilll,conference_room_small,party,34,39,73,80,15,160,1
290,S23,2016-03-21,2016-03-23,147,S,2,Lark Stokes,conference_room_small,wedding,26,30,56,80,15,160,1
291,S40,2016-03-21,2016-03-23,147,S,2,Lark Stokes,conference_room_small,wedding,26,30,56,80,15,160,1
292,S44,2016-03-21,2016-03-23,147,S,2,Lark Stokes,conference_room_small,wedding,26,30,56,80,15,160,1
293,S59,2016-03-21,2016-03-23,147,S,2,Lark Stokes,conference_room_small,wedding,26,30,56,80,15,160,1
294,S4,2016-01-12,2016-01-26,148,S,14,Bradyn Heaney,conference_room_small,party,13,19,32,80,15,1120,1
295,S5,2016-01-12,2016-01-26,148,S,14,Bradyn Heaney,conference_room_small,party,13,19,32,80,15,1120,1
296,S6,2016-01-12,2016-01-26,148,S,14,Bradyn Heaney,conference_room_small,party,13,19,32,80,15,1120,1
297,L12,2016-03-28,2016-03-30,149,L,2,Mrs. Vesta Hessel DDS,conference_room_large,party,45,15,60,150,50,300,1
298,L15,2016-03-28,2016-03-30,149,L,2,Mrs. Vesta Hessel DDS,conference_room_large,party,45,15,60,150,50,300,1
299,S10,2016-01-12,2016-01-16,150,S,4,Tyrik Williamson,conference_room_small,wedding,36,15,51,80,15,320,1
300,S11,2016-01-12,2016-01-16,150,S,4,Tyrik Williamson,conference_room_small,wedding,36,15,51,80,15,320,1
301,S12,2016-01-12,2016-01-16,150,S,4,Tyrik Williamson,conference_room_small,wedding,36,15,51,80,15,320,1
302,S13,2016-01-12,2016-01-16,150,S,4,Tyrik Williamson,conference_room_small,wedding,36,15,51,80,15,320,1
303,D2,2016-03-28,2016-03-30,151,D,2,Cheryll Zemlak,double_room,business,1,1,2,100,3,200,0
304,L3,2016-02-08,2016-02-09,152,L,1,Kian Crist,conference_room_large,party,32,29,61,150,50,150,1
305,L4,2016-02-08,2016-02-09,152,L,1,Kian Crist,conference_room_large,party,32,29,61,150,50,150,1
306,S11,2016-02-12,2016-02-16,153,S,4,Trilby Schneider DDS,conference_room_small,party,27,42,69,80,15,320,1
307,S16,2016-02-12,2016-02-16,153,S,4,Trilby Schneider DDS,conference_room_small,party,27,42,69,80,15,320,1
308,S17,2016-02-12,2016-02-16,153,S,4,Trilby Schneider DDS,conference_room_small,party,27,42,69,80,15,320,1
309,S18,2016-02-12,2016-02-16,153,S,4,Trilby Schneider DDS,conference_room_small,party,27,42,69,80,15,320,1
310,S19,2016-02-12,2016-02-16,153,S,4,Trilby Schneider DDS,conference_room_small,party,27,42,69,80,15,320,1
311,S0,2016-01-09,2016-01-11,154,S,2,Orvis Green,conference_room_small,wedding,30,10,40,80,15,160,1
312,S1,2016-01-09,2016-01-11,154,S,2,Orvis Green,conference_room_small,wedding,30,10,40,80,15,160,1
313,S2,2016-01-09,2016-01-11,154,S,2,Orvis Green,conference_room_small,wedding,30,10,40,80,15,160,1
314,N10,2016-02-27,2016-03-03,155,N,5,Andre Cole Jr.,normal_room,holiday,1,0,1,80,1,400,0
315,N8,2016-03-05,2016-03-07,156,N,2,Audie Johnson,normal_room,business,4,0,4,80,1,160,1
316,N9,2016-03-05,2016-03-07,156,N,2,Audie Johnson,normal_room,business,4,0,4,80,1,160,1
317,N11,2016-03-05,2016-03-07,156,N,2,Audie Johnson,normal_room,business,4,0,4,80,1,160,1
318,N12,2016-03-05,2016-03-07,156,N,2,Audie Johnson,normal_room,business,4,0,4,80,1,160,1
319,D2,2016-02-26,2016-03-02,157,D,5,Neta Conroy,double_room,business,3,0,3,100,3,500,0
320,N4,2016-01-04,2016-01-08,158,N,4,Lon Boehm III,normal_room,holiday,2,3,5,80,1,320,1
321,N5,2016-01-04,2016-01-08,158,N,4,Lon Boehm III,normal_room,holiday,2,3,5,80,1,320,1
322,N6,2016-01-04,2016-01-08,158,N,4,Lon Boehm III,normal_room,holiday,2,3,5,80,1,320,1
323,N7,2016-01-04,2016-01-08,158,N,4,Lon Boehm III,normal_room,holiday,2,3,5,80,1,320,1
324,N8,2016-01-04,2016-01-08,158,N,4,Lon Boehm III,normal_room,holiday,2,3,5,80,1,320,1
325,D4,2016-03-25,2016-03-27,159,D,2,Dr. Arley Jaskolski,double_room,holiday,2,2,4,100,3,200,1
326,D5,2016-03-25,2016-03-27,159,D,2,Dr. Arley Jaskolski,double_room,holiday,2,2,4,100,3,200,1
327,L1,2016-01-23,2016-01-24,160,L,1,Nicolas Hamill I,conference_room_large,wedding,11,33,44,150,50,150,0
328,N0,2016-03-26,2016-04-01,161,N,6,Isai Wiegand,normal_room,business,4,1,5,80,1,480,1
329,N1,2016-03-26,2016-04-01,161,N,6,Isai Wiegand,normal_room,business,4,1,5,80,1,480,1
330,N2,2016-03-26,2016-04-01,161,N,6,Isai Wiegand,normal_room,business,4,1,5,80,1,480,1
331,N3,2016-03-26,2016-04-01,161,N,6,Isai Wiegand,normal_room,business,4,1,5,80,1,480,1
332,N4,2016-03-26,2016-04-01,161,N,6,Isai Wiegand,normal_room,business,4,1,5,80,1,480,1
333,N6,2016-01-26,2016-01-29,162,N,3,Drema Lynch,normal_room,holiday,6,4,10,80,1,240,1
334,N7,2016-01-26,2016-01-29,162,N,3,Drema Lynch,normal_room,holiday,6,4,10,80,1,240,1
335,N8,2016-01-26,2016-01-29,162,N,3,Drema Lynch,normal_room,holiday,6,4,10,80,1,240,1
336,N9,2016-01-26,2016-01-29,162,N,3,Drema Lynch,normal_room,holiday,6,4,10,80,1,240,1
337,N10,2016-01-26,2016-01-29,162,N,3,Drema Lynch,normal_room,holiday,6,4,10,80,1,240,1
338,N11,2016-01-26,2016-01-29,162,N,3,Drema Lynch,normal_room,holiday,6,4,10,80,1,240,1
339,N12,2016-01-26,2016-01-29,162,N,3,Drema Lynch,normal_room,holiday,6,4,10,80,1,240,1
340,N13,2016-01-26,2016-01-29,162,N,3,Drema Lynch,normal_room,holiday,6,4,10,80,1,240,1
341,N14,2016-01-26,2016-01-29,162,N,3,Drema Lynch,normal_room,holiday,6,4,10,80,1,240,1
342,N15,2016-01-26,2016-01-29,162,N,3,Drema Lynch,normal_room,holiday,6,4,10,80,1,240,1
343,D0,2016-01-27,2016-01-30,163,D,3,Rachel Kilback,double_room,holiday,3,0,3,100,3,300,0
344,L0,2016-03-05,2016-03-11,164,L,6,Paxton Keeling I,conference_room_large,conference,23,0,23,150,50,900,0
345,N0,2016-03-10,2016-03-13,165,N,3,Dr. Caiden Koelpin MD,normal_room,holiday,2,2,4,80,1,240,1
346,N1,2016-03-10,2016-03-13,165,N,3,Dr. Caiden Koelpin MD,normal_room,holiday,2,2,4,80,1,240,1
347,N2,2016-03-10,2016-03-13,165,N,3,Dr. Caiden Koelpin MD,normal_room,holiday,2,2,4,80,1,240,1
348,N3,2016-03-10,2016-03-13,165,N,3,Dr. Caiden Koelpin MD,normal_room,holiday,2,2,4,80,1,240,1
349,S3,2016-02-16,2016-02-18,166,S,2,Mr. Abdiel Price V,conference_room_small,party,48,9,57,80,15,160,1
350,S4,2016-02-16,2016-02-18,166,S,2,Mr. Abdiel Price V,conference_room_small,party,48,9,57,80,15,160,1
351,S5,2016-02-16,2016-02-18,166,S,2,Mr. Abdiel Price V,conference_room_small,party,48,9,57,80,15,160,1
352,S6,2016-02-16,2016-02-18,166,S,2,Mr. Abdiel Price V,conference_room_small,party,48,9,57,80,15,160,1
353,X4,2016-01-23,2016-01-31,167,X,8,Earlie Runte,deluxe_room,business,2,0,2,150,3,1200,0
354,S14,2016-01-09,2016-01-16,168,S,7,Lacey Crist,conference_room_small,party,25,34,59,80,15,560,1
355,S15,2016-01-09,2016-01-16,168,S,7,Lacey Crist,conference_room_small,party,25,34,59,80,15,560,1
356,S16,2016-01-09,2016-01-16,168,S,7,Lacey Crist,conference_room_small,party,25,34,59,80,15,560,1
357,S17,2016-01-09,2016-01-16,168,S,7,Lacey Crist,conference_room_small,party,25,34,59,80,15,560,1
358,X7,2016-03-01,2016-03-05,169,X,4,Joretta Pagac,deluxe_room,holiday,1,2,3,150,3,600,0
359,S3,2016-01-02,2016-01-04,171,S,2,Woody Cartwright,conference_room_small,party,21,40,61,80,15,160,1
360,S4,2016-01-02,2016-01-04,171,S,2,Woody Cartwright,conference_room_small,party,21,40,61,80,15,160,1
361,S23,2016-01-02,2016-01-04,171,S,2,Woody Cartwright,conference_room_small,party,21,40,61,80,15,160,1
362,S24,2016-01-02,2016-01-04,171,S,2,Woody Cartwright,conference_room_small,party,21,40,61,80,15,160,1
363,S25,2016-01-02,2016-01-04,171,S,2,Woody Cartwright,conference_room_small,party,21,40,61,80,15,160,1
364,L1,2016-01-26,2016-01-31,172,L,5,Alwilda Gaylord PhD,conference_room_large,party,23,37,60,150,50,750,1
365,L3,2016-01-26,2016-01-31,172,L,5,Alwilda Gaylord PhD,conference_room_large,party,23,37,60,150,50,750,1
366,X8,2016-02-29,2016-03-07,174,X,7,Donovan Roob,deluxe_room,business,4,0,4,150,3,1050,1
367,X10,2016-02-29,2016-03-07,174,X,7,Donovan Roob,deluxe_room,business,4,0,4,150,3,1050,1
368,L5,2016-02-07,2016-02-14,175,L,7,Lisette Barton DVM,conference_room_large,conference,30,0,30,150,50,1050,0
369,N11,2016-03-01,2016-03-05,176,N,4,Ervin Legros,normal_room,holiday,3,1,4,80,1,320,1
370,N12,2016-03-01,2016-03-05,176,N,4,Ervin Legros,normal_room,holiday,3,1,4,80,1,320,1
371,N13,2016-03-01,2016-03-05,176,N,4,Ervin Legros,normal_room,holiday,3,1,4,80,1,320,1
372,N14,2016-03-01,2016-03-05,176,N,4,Ervin Legros,normal_room,holiday,3,1,4,80,1,320,1
373,L5,2016-01-16,2016-01-17,177,L,1,Torrence Cruickshank,conference_room_large,party,34,28,62,150,50,150,1
374,L9,2016-01-16,2016-01-17,177,L,1,Torrence Cruickshank,conference_room_large,party,34,28,62,150,50,150,1
375,N6,2016-03-23,2016-03-27,178,N,4,Drury Larson V,normal_room,business,1,2,3,80,1,320,1
376,N7,2016-03-23,2016-03-27,178,N,4,Drury Larson V,normal_room,business,1,2,3,80,1,320,1
377,N8,2016-03-23,2016-03-27,178,N,4,Drury Larson V,normal_room,business,1,2,3,80,1,320,1
378,D1,2016-01-28,2016-01-29,179,D,1,Kimberli Jast,double_room,business,4,0,4,100,3,100,1
379,D2,2016-01-28,2016-01-29,179,D,1,Kimberli Jast,double_room,business,4,0,4,100,3,100,1
380,N9,2016-01-19,2016-01-20,180,N,1,Idabelle Satterfield,normal_room,business,4,0,4,80,1,80,1
381,N21,2016-01-19,2016-01-20,180,N,1,Idabelle Satterfield,normal_room,business,4,0,4,80,1,80,1
382,N25,2016-01-19,2016-01-20,180,N,1,Idabelle Satterfield,normal_room,business,4,0,4,80,1,80,1
383,N26,2016-01-19,2016-01-20,180,N,1,Idabelle Satterfield,normal_room,business,4,0,4,80,1,80,1
384,X5,2016-02-20,2016-02-21,181,X,1,Eleonore Hills,deluxe_room,business,1,0,1,150,3,150,0
385,S13,2016-02-03,2016-02-04,182,S,1,Carolynn Predovic,conference_room_small,wedding,15,35,50,80,15,80,1
386,S14,2016-02-03,2016-02-04,182,S,1,Carolynn Predovic,conference_room_small,wedding,15,35,50,80,15,80,1
387,S15,2016-02-03,2016-02-04,182,S,1,Carolynn Predovic,conference_room_small,wedding,15,35,50,80,15,80,1
388,S16,2016-02-03,2016-02-04,182,S,1,Carolynn Predovic,conference_room_small,wedding,15,35,50,80,15,80,1
389,D3,2016-01-14,2016-01-18,183,D,4,Konnor Conn MD,double_room,business,2,3,5,100,3,400,1
390,D5,2016-01-14,2016-01-18,183,D,4,Konnor Conn MD,double_room,business,2,3,5,100,3,400,1
391,N11,2016-01-13,2016-01-15,184,N,2,Mr. Gus Krajcik,normal_room,business,2,1,3,80,1,160,1
392,N13,2016-01-13,2016-01-15,184,N,2,Mr. Gus Krajcik,normal_room,business,2,1,3,80,1,160,1
393,N14,2016-01-13,2016-01-15,184,N,2,Mr. Gus Krajcik,normal_room,business,2,1,3,80,1,160,1
394,X5,2016-01-22,2016-01-31,185,X,9,Erykah O'Hara,deluxe_room,business,1,0,1,150,3,1350,0
395,L3,2016-03-29,2016-04-05,186,L,7,Eben Rodriguez,conference_room_large,wedding,27,10,37,150,50,1050,0
396,D3,2016-02-02,2016-02-05,188,D,3,Dr. Adolfo Leffler Jr.,double_room,business,2,0,2,100,3,300,0
397,X6,2016-01-17,2016-01-25,189,X,8,Miss Nevada Ortiz,deluxe_room,business,2,0,2,150,3,1200,0
398,D6,2016-03-24,2016-03-26,190,D,2,Amil Mraz,double_room,holiday,1,1,2,100,3,200,0
399,D2,2016-02-24,2016-02-25,191,D,1,Dr. Merna Reinger MD,double_room,holiday,3,0,3,100,3,100,0
400,S2,2016-03-12,2016-03-16,192,S,4,Elaine Braun,conference_room_small,wedding,13,20,33,80,15,320,1
401,S3,2016-03-12,2016-03-16,192,S,4,Elaine Braun,conference_room_small,wedding,13,20,33,80,15,320,1
402,S4,2016-03-12,2016-03-16,192,S,4,Elaine Braun,conference_room_small,wedding,13,20,33,80,15,320,1
403,X0,2016-02-10,2016-02-12,193,X,2,Mr. Charley Johnston PhD,deluxe_room,business,1,0,1,150,3,300,0
404,N5,2016-03-30,2016-04-08,194,N,9,Hillard Quitzon IV,normal_room,business,2,0,2,80,1,720,1
405,N6,2016-03-30,2016-04-08,194,N,9,Hillard Quitzon IV,normal_room,business,2,0,2,80,1,720,1
406,X11,2016-01-18,2016-01-19,195,X,1,Thurston Kihn,deluxe_room,business,2,1,3,150,3,150,0
407,X3,2016-02-03,2016-02-06,196,X,3,Hazel Schoen,deluxe_room,holiday,3,1,4,150,3,450,1
408,X10,2016-02-03,2016-02-06,196,X,3,Hazel Schoen,deluxe_room,holiday,3,1,4,150,3,450,1
409,S7,2016-01-20,2016-01-24,197,S,4,Dane Dietrich DVM,conference_room_small,party,16,2,18,80,15,320,1
410,S8,2016-01-20,2016-01-24,197,S,4,Dane Dietrich DVM,conference_room_small,party,16,2,18,80,15,320,1
411,D4,2016-03-28,2016-04-04,198,D,7,Amiya Howe,double_room,holiday,2,3,5,100,3,700,1
412,D5,2016-03-28,2016-04-04,198,D,7,Amiya Howe,double_room,holiday,2,3,5,100,3,700,1
413,D6,2016-03-05,2016-03-07,199,D,2,Barrett Dibbert,double_room,holiday,2,2,4,100,3,200,1
414,D7,2016-03-05,2016-03-07,199,D,2,Barrett Dibbert,double_room,holiday,2,2,4,100,3,200,1
415,N5,2016-01-11,2016-01-17,201,N,6,Louetta Purdy,normal_room,holiday,5,1,6,80,1,480,1
416,N6,2016-01-11,2016-01-17,201,N,6,Louetta Purdy,normal_room,holiday,5,1,6,80,1,480,1
417,N7,2016-01-11,2016-01-17,201,N,6,Louetta Purdy,normal_room,holiday,5,1,6,80,1,480,1
418,N8,2016-01-11,2016-01-17,201,N,6,Louetta Purdy,normal_room,holiday,5,1,6,80,1,480,1
419,N9,2016-01-11,2016-01-17,201,N,6,Louetta Purdy,normal_room,holiday,5,1,6,80,1,480,1
420,N10,2016-01-11,2016-01-17,201,N,6,Louetta Purdy,normal_room,holiday,5,1,6,80,1,480,1
421,L2,2016-02-17,2016-02-24,202,L,7,Edna Thiel,conference_room_large,conference,15,0,15,150,50,1050,0
422,L1,2016-03-07,2016-03-19,203,L,12,Mr. Link Larkin,conference_room_large,party,24,23,47,150,50,1800,0
423,N15,2016-01-13,2016-01-16,204,N,3,Dr. Therese Watsica PhD,normal_room,holiday,3,1,4,80,1,240,1
424,N16,2016-01-13,2016-01-16,204,N,3,Dr. Therese Watsica PhD,normal_room,holiday,3,1,4,80,1,240,1
425,N19,2016-01-13,2016-01-16,204,N,3,Dr. Therese Watsica PhD,normal_room,holiday,3,1,4,80,1,240,1
426,N20,2016-01-13,2016-01-16,204,N,3,Dr. Therese Watsica PhD,normal_room,holiday,3,1,4,80,1,240,1
427,D4,2016-02-26,2016-03-03,205,D,6,Dr. Dallas Gislason Jr.,double_room,holiday,1,4,5,100,3,600,1
428,D5,2016-02-26,2016-03-03,205,D,6,Dr. Dallas Gislason Jr.,double_room,holiday,1,4,5,100,3,600,1
429,S3,2016-02-19,2016-02-25,206,S,6,Abie O'Keefe,conference_room_small,party,25,39,64,80,15,480,1
430,S4,2016-02-19,2016-02-25,206,S,6,Abie O'Keefe,conference_room_small,party,25,39,64,80,15,480,1
431,S27,2016-02-19,2016-02-25,206,S,6,Abie O'Keefe,conference_room_small,party,25,39,64,80,15,480,1
432,S28,2016-02-19,2016-02-25,206,S,6,Abie O'Keefe,conference_room_small,party,25,39,64,80,15,480,1
433,S29,2016-02-19,2016-02-25,206,S,6,Abie O'Keefe,conference_room_small,party,25,39,64,80,15,480,1
434,N8,2016-03-06,2016-03-10,207,N,4,Ramon Parisian,normal_room,business,3,1,4,80,1,320,1
435,N9,2016-03-06,2016-03-10,207,N,4,Ramon Parisian,normal_room,business,3,1,4,80,1,320,1
436,N10,2016-03-06,2016-03-10,207,N,4,Ramon Parisian,normal_room,business,3,1,4,80,1,320,1
437,N11,2016-03-06,2016-03-10,207,N,4,Ramon Parisian,normal_room,business,3,1,4,80,1,320,1
438,S0,2016-03-07,2016-03-11,208,S,4,Ms. Tella Klein DDS,conference_room_small,conference,34,0,34,80,15,320,1
439,S1,2016-03-07,2016-03-11,208,S,4,Ms. Tella Klein DDS,conference_room_small,conference,34,0,34,80,15,320,1
440,S2,2016-03-07,2016-03-11,208,S,4,Ms. Tella Klein DDS,conference_room_small,conference,34,0,34,80,15,320,1
441,S0,2016-01-24,2016-01-29,209,S,5,Starling Schimmel,conference_room_small,wedding,20,15,35,80,15,400,1
442,S1,2016-01-24,2016-01-29,209,S,5,Starling Schimmel,conference_room_small,wedding,20,15,35,80,15,400,1
443,S15,2016-01-24,2016-01-29,209,S,5,Starling Schimmel,conference_room_small,wedding,20,15,35,80,15,400,1
444,X7,2016-01-18,2016-01-30,210,X,12,Mr. Elzie Barrows,deluxe_room,business,1,0,1,150,3,1800,0
445,N0,2016-03-25,2016-03-27,211,N,2,Franco Ebert,normal_room,holiday,5,2,7,80,1,160,1
446,N1,2016-03-25,2016-03-27,211,N,2,Franco Ebert,normal_room,holiday,5,2,7,80,1,160,1
447,N2,2016-03-25,2016-03-27,211,N,2,Franco Ebert,normal_room,holiday,5,2,7,80,1,160,1
448,N12,2016-03-25,2016-03-27,211,N,2,Franco Ebert,normal_room,holiday,5,2,7,80,1,160,1
449,N16,2016-03-25,2016-03-27,211,N,2,Franco Ebert,normal_room,holiday,5,2,7,80,1,160,1
450,N50,2016-03-25,2016-03-27,211,N,2,Franco Ebert,normal_room,holiday,5,2,7,80,1,160,1
451,N51,2016-03-25,2016-03-27,211,N,2,Franco Ebert,normal_room,holiday,5,2,7,80,1,160,1
452,S9,2016-01-13,2016-01-28,212,S,15,Christeen Douglas,conference_room_small,wedding,27,22,49,80,15,1200,1
453,S10,2016-01-13,2016-01-28,212,S,15,Christeen Douglas,conference_room_small,wedding,27,22,49,80,15,1200,1
454,S11,2016-01-13,2016-01-28,212,S,15,Christeen Douglas,conference_room_small,wedding,27,22,49,80,15,1200,1
455,S12,2016-01-13,2016-01-28,212,S,15,Christeen Douglas,conference_room_small,wedding,27,22,49,80,15,1200,1
456,D8,2016-03-13,2016-03-16,213,D,3,Natosha Hagenes,double_room,business,3,0,3,100,3,300,0
457,L4,2016-03-30,2016-04-02,214,L,3,Ms. Flor Ratke,conference_room_large,conference,30,0,30,150,50,450,0
458,L1,2016-02-24,2016-02-28,215,L,4,Tylor Bins,conference_room_large,wedding,27,0,27,150,50,600,0
459,X8,2016-02-02,2016-02-07,216,X,5,Dr. Andy Schowalter DVM,deluxe_room,business,1,0,1,150,3,750,0
460,N16,2016-01-24,2016-01-29,217,N,5,Mr. Bailey Boyle DDS,normal_room,holiday,5,0,5,80,1,400,1
461,N17,2016-01-24,2016-01-29,217,N,5,Mr. Bailey Boyle DDS,normal_room,holiday,5,0,5,80,1,400,1
462,N18,2016-01-24,2016-01-29,217,N,5,Mr. Bailey Boyle DDS,normal_room,holiday,5,0,5,80,1,400,1
463,N21,2016-01-24,2016-01-29,217,N,5,Mr. Bailey Boyle DDS,normal_room,holiday,5,0,5,80,1,400,1
464,N22,2016-01-24,2016-01-29,217,N,5,Mr. Bailey Boyle DDS,normal_room,holiday,5,0,5,80,1,400,1
465,N4,2016-02-16,2016-02-22,218,N,6,Torey Kessler Jr.,normal_room,holiday,4,1,5,80,1,480,1
466,N5,2016-02-16,2016-02-22,218,N,6,Torey Kessler Jr.,normal_room,holiday,4,1,5,80,1,480,1
467,N6,2016-02-16,2016-02-22,218,N,6,Torey Kessler Jr.,normal_room,holiday,4,1,5,80,1,480,1
